Temps[s] ; Tension Generateur[V] ; Courant[A] 
282.3168394565582 ; 0.4311 ; 0.13 
282.817360162735 ; 0.4311 ; 0.131 
283.31791520118713 ; 0.4311 ; 0.132 
283.81847500801086 ; 0.4311 ; 0.131 
284.3190460205078 ; 0.4311 ; 0.131 
284.8197274208069 ; 0.4311 ; 0.131 
285.3203730583191 ; 0.4311 ; 0.131 
285.82098746299744 ; 0.4311 ; 0.131 
286.32130551338196 ; 0.4311 ; 0.131 
286.8213965892792 ; 0.4311 ; 0.131 
287.3219380378723 ; 0.4311 ; 0.131 
287.82248544692993 ; 0.4311 ; 0.131 
288.32311487197876 ; 0.4311 ; 0.131 
288.8237383365631 ; 0.4311 ; 0.131 
289.3242630958557 ; 0.4311 ; 0.132 
289.82481622695923 ; 0.4311 ; 0.132 
290.32532691955566 ; 0.4311 ; 0.132 
290.82565355300903 ; 0.4311 ; 0.131 
291.3261864185333 ; 0.4311 ; 0.131 
291.8268036842346 ; 0.4311 ; 0.131 
292.32737588882446 ; 0.4311 ; 0.131 
292.82799649238586 ; 0.4311 ; 0.131 
293.3285286426544 ; 0.4311 ; 0.131 
293.829097032547 ; 0.4311 ; 0.131 
294.3293106555939 ; 0.4311 ; 0.131 
294.82985067367554 ; 0.4311 ; 0.131 
295.33037185668945 ; 0.4311 ; 0.131 
295.8308985233307 ; 0.4311 ; 0.131 
296.33152985572815 ; 0.4311 ; 0.131 
296.8321087360382 ; 0.4311 ; 0.131 
297.3326485157013 ; 0.4311 ; 0.131 
297.83325457572937 ; 0.4311 ; 0.131 
298.33380937576294 ; 0.4311 ; 0.131 
298.83436608314514 ; 0.4311 ; 0.131 
299.33495140075684 ; 0.4311 ; 0.131 
299.8356235027313 ; 0.4311 ; 0.131 
300.33626556396484 ; 0.4311 ; 0.131 
300.83682227134705 ; 0.4311 ; 0.131 
301.3373370170593 ; 0.4311 ; 0.13 
301.83786249160767 ; 0.4311 ; 0.131 
302.3385043144226 ; 0.4321 ; 0.131 
302.83915400505066 ; 0.4311 ; 0.132 
303.33969378471375 ; 0.4311 ; 0.131 
303.8403437137604 ; 0.4311 ; 0.13 
304.3409900665283 ; 0.4311 ; 0.131 
304.8416647911072 ; 0.4321 ; 0.131 
305.34222388267517 ; 0.4311 ; 0.131 
305.84297037124634 ; 0.4311 ; 0.131 
306.3435935974121 ; 0.4311 ; 0.132 
306.8442018032074 ; 0.4321 ; 0.131 
307.34487986564636 ; 0.4321 ; 0.131 
307.84532594680786 ; 0.4311 ; 0.132 
308.3459892272949 ; 0.4311 ; 0.131 
308.84656405448914 ; 0.4311 ; 0.131 
309.3472247123718 ; 0.4311 ; 0.131 
309.84786558151245 ; 0.4321 ; 0.131 
310.34850668907166 ; 0.4311 ; 0.131 
310.84916043281555 ; 0.4311 ; 0.131 
311.34930896759033 ; 0.4311 ; 0.131 
311.84989190101624 ; 0.4321 ; 0.131 
312.3505280017853 ; 0.4311 ; 0.132 
312.8512008190155 ; 0.4311 ; 0.132 
313.3518464565277 ; 0.4311 ; 0.131 
313.85249400138855 ; 0.4321 ; 0.132 
314.35305070877075 ; 0.4321 ; 0.131 
314.8537073135376 ; 0.4311 ; 0.131 
315.3542730808258 ; 0.4321 ; 0.131 
315.85489106178284 ; 0.4311 ; 0.131 
316.3554458618164 ; 0.4321 ; 0.131 
316.8561098575592 ; 0.4321 ; 0.132 
317.35681223869324 ; 0.4311 ; 0.131 
317.85745668411255 ; 0.4311 ; 0.131 
318.3580892086029 ; 0.4311 ; 0.132 
318.8586223125458 ; 0.4321 ; 0.131 
319.3592655658722 ; 0.4321 ; 0.131 
319.8599271774292 ; 0.4311 ; 0.131 
320.36059951782227 ; 0.4311 ; 0.131 
320.8612599372864 ; 0.4321 ; 0.131 
321.36189365386963 ; 0.4311 ; 0.131 
321.8625364303589 ; 0.4311 ; 0.132 
322.363076210022 ; 0.4311 ; 0.131 
322.8636267185211 ; 0.4311 ; 0.132 
323.36431670188904 ; 0.4321 ; 0.131 
323.8650004863739 ; 0.4311 ; 0.131 
324.36538314819336 ; 0.4321 ; 0.131 
324.86594820022583 ; 0.4321 ; 0.132 
325.36662554740906 ; 0.4321 ; 0.131 
325.86719036102295 ; 0.4311 ; 0.131 
326.36784386634827 ; 0.4321 ; 0.131 
326.868492603302 ; 0.4321 ; 0.131 
327.36920070648193 ; 0.4321 ; 0.132 
327.86979842185974 ; 0.4311 ; 0.132 
328.37033581733704 ; 0.4321 ; 0.131 
328.87098932266235 ; 0.4321 ; 0.131 
329.37169671058655 ; 0.4321 ; 0.132 
329.8722515106201 ; 0.4321 ; 0.131 
330.37276220321655 ; 0.4321 ; 0.132 
330.87333154678345 ; 0.4321 ; 0.131 
331.3738923072815 ; 0.4321 ; 0.131 
331.8745307922363 ; 0.4321 ; 0.131 
332.37517786026 ; 0.4321 ; 0.132 
332.8757264614105 ; 0.4321 ; 0.132 
333.3763735294342 ; 0.4321 ; 0.132 
333.8770227432251 ; 0.4321 ; 0.131 
334.37759160995483 ; 0.4311 ; 0.132 
334.8782365322113 ; 0.4311 ; 0.132 
335.3787958621979 ; 0.4321 ; 0.131 
335.879447221756 ; 0.4321 ; 0.132 
336.38013076782227 ; 0.4321 ; 0.132 
336.88077425956726 ; 0.4321 ; 0.131 
337.3813214302063 ; 0.4321 ; 0.132 
337.8818860054016 ; 0.4321 ; 0.132 
338.3824393749237 ; 0.4321 ; 0.132 
338.883003950119 ; 0.4321 ; 0.131 
339.3836438655853 ; 0.4321 ; 0.132 
339.8841874599457 ; 0.4321 ; 0.131 
340.38484621047974 ; 0.4321 ; 0.131 
340.8853211402893 ; 0.433 ; 0.132 
341.38588190078735 ; 0.4321 ; 0.131 
341.88650918006897 ; 0.4321 ; 0.132 
342.3871593475342 ; 0.4321 ; 0.131 
342.88771891593933 ; 0.4321 ; 0.132 
343.3883709907532 ; 0.4321 ; 0.131 
343.88899302482605 ; 0.4321 ; 0.132 
344.38959670066833 ; 0.4321 ; 0.131 
344.8901672363281 ; 0.4321 ; 0.131 
345.3908348083496 ; 0.4321 ; 0.131 
345.8913953304291 ; 0.4321 ; 0.132 
346.39202976226807 ; 0.4321 ; 0.131 
346.8926680088043 ; 0.4321 ; 0.132 
347.39340901374817 ; 0.433 ; 0.132 
347.8939595222473 ; 0.4321 ; 0.131 
348.3946008682251 ; 0.433 ; 0.132 
348.895165681839 ; 0.4321 ; 0.131 
349.3958475589752 ; 0.4321 ; 0.131 
349.89650297164917 ; 0.4321 ; 0.131 
350.3972108364105 ; 0.4321 ; 0.132 
350.89735436439514 ; 0.4321 ; 0.132 
351.39788818359375 ; 0.4321 ; 0.132 
351.89855885505676 ; 0.433 ; 0.132 
352.39921522140503 ; 0.433 ; 0.132 
352.89991760253906 ; 0.4321 ; 0.131 
353.4004747867584 ; 0.433 ; 0.131 
353.90112590789795 ; 0.4321 ; 0.131 
354.40176606178284 ; 0.433 ; 0.131 
354.9024586677551 ; 0.4321 ; 0.131 
355.40311551094055 ; 0.433 ; 0.132 
355.9037425518036 ; 0.4321 ; 0.131 
356.4044044017792 ; 0.4321 ; 0.132 
356.9050352573395 ; 0.4321 ; 0.132 
357.4056804180145 ; 0.4321 ; 0.131 
357.90624237060547 ; 0.4321 ; 0.131 
358.4068865776062 ; 0.433 ; 0.132 
358.90757966041565 ; 0.433 ; 0.132 
359.40822982788086 ; 0.4321 ; 0.132 
359.90887475013733 ; 0.433 ; 0.132 
360.4094285964966 ; 0.433 ; 0.131 
360.9099907875061 ; 0.433 ; 0.132 
361.41063261032104 ; 0.4321 ; 0.131 
361.9113140106201 ; 0.4321 ; 0.131 
362.41187596321106 ; 0.433 ; 0.131 
362.91252064704895 ; 0.433 ; 0.131 
363.413272857666 ; 0.4321 ; 0.132 
363.91383242607117 ; 0.4321 ; 0.131 
364.41453313827515 ; 0.433 ; 0.131 
364.91518211364746 ; 0.4321 ; 0.132 
365.4158444404602 ; 0.433 ; 0.131 
365.91650009155273 ; 0.433 ; 0.132 
366.417053937912 ; 0.433 ; 0.132 
366.9174678325653 ; 0.4321 ; 0.131 
367.41804337501526 ; 0.433 ; 0.131 
367.9187123775482 ; 0.4321 ; 0.131 
368.41936469078064 ; 0.433 ; 0.132 
368.92000675201416 ; 0.433 ; 0.132 
369.4206717014313 ; 0.433 ; 0.131 
369.92135190963745 ; 0.4321 ; 0.132 
370.42192029953003 ; 0.433 ; 0.132 
370.9225628376007 ; 0.433 ; 0.132 
371.4231975078583 ; 0.433 ; 0.131 
371.9237480163574 ; 0.4321 ; 0.132 
372.424024105072 ; 0.433 ; 0.131 
372.9245858192444 ; 0.4321 ; 0.131 
373.4252419471741 ; 0.433 ; 0.132 
373.92587018013 ; 0.433 ; 0.132 
374.4264123439789 ; 0.433 ; 0.132 
374.9270906448364 ; 0.433 ; 0.131 
375.4277834892273 ; 0.433 ; 0.132 
375.9284460544586 ; 0.433 ; 0.131 
376.4291341304779 ; 0.433 ; 0.132 
376.9296841621399 ; 0.433 ; 0.131 
377.43023586273193 ; 0.433 ; 0.132 
377.9308967590332 ; 0.433 ; 0.132 
378.4315447807312 ; 0.433 ; 0.132 
378.9318838119507 ; 0.433 ; 0.131 
379.43249225616455 ; 0.433 ; 0.132 
379.9331269264221 ; 0.433 ; 0.132 
380.43375992774963 ; 0.433 ; 0.131 
380.934415102005 ; 0.434 ; 0.132 
381.43505215644836 ; 0.433 ; 0.132 
381.9356777667999 ; 0.433 ; 0.132 
382.4360456466675 ; 0.433 ; 0.132 
382.9366879463196 ; 0.433 ; 0.132 
383.43731689453125 ; 0.433 ; 0.132 
383.93800926208496 ; 0.434 ; 0.132 
384.43856263160706 ; 0.433 ; 0.131 
384.93913412094116 ; 0.433 ; 0.132 
385.4397256374359 ; 0.433 ; 0.132 
385.940367937088 ; 0.433 ; 0.132 
386.44106435775757 ; 0.434 ; 0.132 
386.9417040348053 ; 0.433 ; 0.132 
387.4423577785492 ; 0.433 ; 0.1329 
387.94303727149963 ; 0.434 ; 0.132 
388.4436836242676 ; 0.433 ; 0.132 
388.94435572624207 ; 0.433 ; 0.132 
389.445015668869 ; 0.433 ; 0.1329 
389.9455876350403 ; 0.433 ; 0.132 
390.44629430770874 ; 0.433 ; 0.132 
390.94684386253357 ; 0.433 ; 0.132 
391.44747614860535 ; 0.433 ; 0.132 
391.9481666088104 ; 0.433 ; 0.132 
392.44884872436523 ; 0.434 ; 0.131 
392.949499130249 ; 0.433 ; 0.132 
393.45009660720825 ; 0.433 ; 0.132 
393.9506576061249 ; 0.434 ; 0.132 
394.4513292312622 ; 0.434 ; 0.132 
394.95198035240173 ; 0.433 ; 0.132 
395.4527590274811 ; 0.434 ; 0.132 
395.9533612728119 ; 0.433 ; 0.132 
396.4540469646454 ; 0.434 ; 0.132 
396.9547629356384 ; 0.434 ; 0.132 
397.45544958114624 ; 0.434 ; 0.132 
397.9560821056366 ; 0.434 ; 0.132 
398.45676374435425 ; 0.434 ; 0.132 
398.95746207237244 ; 0.434 ; 0.132 
399.4580228328705 ; 0.434 ; 0.132 
399.9586572647095 ; 0.434 ; 0.132 
400.4593210220337 ; 0.434 ; 0.132 
400.9600248336792 ; 0.434 ; 0.1329 
401.46066403388977 ; 0.434 ; 0.132 
401.9613268375397 ; 0.434 ; 0.132 
402.4618844985962 ; 0.434 ; 0.132 
402.96252512931824 ; 0.433 ; 0.132 
403.4631872177124 ; 0.434 ; 0.1329 
403.9638271331787 ; 0.434 ; 0.1329 
404.4644958972931 ; 0.434 ; 0.1329 
404.9652075767517 ; 0.434 ; 0.132 
405.46540808677673 ; 0.434 ; 0.132 
405.9657566547394 ; 0.434 ; 0.132 
406.4663245677948 ; 0.434 ; 0.132 
406.96697998046875 ; 0.434 ; 0.132 
407.46761560440063 ; 0.434 ; 0.132 
407.9682035446167 ; 0.434 ; 0.132 
408.46888184547424 ; 0.434 ; 0.132 
408.9693467617035 ; 0.434 ; 0.132 
409.4700002670288 ; 0.434 ; 0.132 
409.9706428050995 ; 0.434 ; 0.132 
410.47131633758545 ; 0.434 ; 0.1329 
410.9719638824463 ; 0.434 ; 0.132 
411.4725682735443 ; 0.435 ; 0.1329 
411.97324442863464 ; 0.435 ; 0.1329 
412.47382068634033 ; 0.435 ; 0.132 
412.97435235977173 ; 0.434 ; 0.1329 
413.47497606277466 ; 0.434 ; 0.132 
413.9755148887634 ; 0.434 ; 0.1329 
414.47619700431824 ; 0.434 ; 0.1329 
414.9768977165222 ; 0.434 ; 0.132 
415.4772198200226 ; 0.435 ; 0.132 
415.97785234451294 ; 0.434 ; 0.132 
416.4785249233246 ; 0.435 ; 0.1329 
416.9790370464325 ; 0.434 ; 0.132 
417.47972869873047 ; 0.434 ; 0.1329 
417.98027181625366 ; 0.434 ; 0.1329 
418.4809789657593 ; 0.434 ; 0.132 
418.981326341629 ; 0.434 ; 0.132 
419.48197412490845 ; 0.434 ; 0.1329 
419.9825277328491 ; 0.434 ; 0.132 
420.4831757545471 ; 0.434 ; 0.132 
420.98382806777954 ; 0.435 ; 0.1329 
421.484468460083 ; 0.435 ; 0.1329 
421.98513174057007 ; 0.434 ; 0.1329 
422.4857907295227 ; 0.434 ; 0.132 
422.98635387420654 ; 0.435 ; 0.1329 
423.48690032958984 ; 0.435 ; 0.1329 
423.9875843524933 ; 0.435 ; 0.1329 
424.48823642730713 ; 0.435 ; 0.1329 
424.98849606513977 ; 0.434 ; 0.1329 
425.48912715911865 ; 0.434 ; 0.132 
425.98937821388245 ; 0.436 ; 0.132 
426.48994851112366 ; 0.435 ; 0.132 
426.990620136261 ; 0.435 ; 0.132 
427.49122738838196 ; 0.435 ; 0.132 
427.9919168949127 ; 0.435 ; 0.1329 
428.49254608154297 ; 0.435 ; 0.132 
428.9927432537079 ; 0.435 ; 0.1329 
429.49344515800476 ; 0.435 ; 0.1329 
429.9940872192383 ; 0.435 ; 0.1329 
430.49477195739746 ; 0.435 ; 0.1329 
430.9954330921173 ; 0.435 ; 0.1329 
431.4955999851227 ; 0.435 ; 0.1329 
431.9962842464447 ; 0.435 ; 0.132 
432.4969720840454 ; 0.435 ; 0.1329 
432.99726033210754 ; 0.435 ; 0.1329 
433.49781370162964 ; 0.435 ; 0.1329 
433.998379945755 ; 0.435 ; 0.1329 
434.4990510940552 ; 0.435 ; 0.1329 
434.99973249435425 ; 0.435 ; 0.1329 
435.50038838386536 ; 0.435 ; 0.1329 
436.0010280609131 ; 0.435 ; 0.1329 
436.50129652023315 ; 0.435 ; 0.1329 
437.0018744468689 ; 0.435 ; 0.132 
437.50263261795044 ; 0.436 ; 0.1329 
438.00330209732056 ; 0.435 ; 0.1329 
438.5039761066437 ; 0.436 ; 0.1329 
439.0046510696411 ; 0.435 ; 0.1329 
439.50529408454895 ; 0.436 ; 0.1329 
440.0058550834656 ; 0.435 ; 0.1329 
440.5065062046051 ; 0.435 ; 0.1329 
441.00715923309326 ; 0.435 ; 0.1329 
441.50783705711365 ; 0.435 ; 0.1329 
442.00839376449585 ; 0.436 ; 0.1329 
442.50894951820374 ; 0.436 ; 0.1339 
443.0095303058624 ; 0.435 ; 0.1329 
443.5102126598358 ; 0.436 ; 0.1339 
444.01077127456665 ; 0.436 ; 0.1329 
444.5114302635193 ; 0.436 ; 0.1329 
445.01212191581726 ; 0.436 ; 0.1329 
445.51266264915466 ; 0.436 ; 0.1329 
446.0132169723511 ; 0.436 ; 0.1329 
446.5133831501007 ; 0.435 ; 0.1329 
447.0139513015747 ; 0.436 ; 0.1329 
447.5145192146301 ; 0.436 ; 0.1329 
448.01515650749207 ; 0.435 ; 0.1339 
448.51573514938354 ; 0.435 ; 0.1339 
449.01630878448486 ; 0.436 ; 0.1329 
449.5169839859009 ; 0.436 ; 0.1339 
450.01734256744385 ; 0.435 ; 0.1329 
450.5178873538971 ; 0.436 ; 0.1329 
451.0185446739197 ; 0.436 ; 0.1329 
451.5192058086395 ; 0.436 ; 0.1329 
452.0198976993561 ; 0.436 ; 0.1329 
452.5205874443054 ; 0.436 ; 0.1329 
453.02129888534546 ; 0.436 ; 0.1329 
453.52185583114624 ; 0.436 ; 0.1339 
454.0222051143646 ; 0.436 ; 0.1339 
454.52285170555115 ; 0.437 ; 0.1339 
455.02349972724915 ; 0.436 ; 0.1329 
455.5241348743439 ; 0.436 ; 0.1339 
456.0247778892517 ; 0.436 ; 0.1329 
456.52542519569397 ; 0.436 ; 0.1329 
457.0259790420532 ; 0.436 ; 0.1339 
457.52604150772095 ; 0.436 ; 0.1339 
458.02661538124084 ; 0.437 ; 0.1329 
458.52725195884705 ; 0.437 ; 0.1339 
459.02788972854614 ; 0.437 ; 0.1339 
459.5284490585327 ; 0.437 ; 0.1329 
460.02907371520996 ; 0.437 ; 0.1329 
460.5293335914612 ; 0.436 ; 0.1329 
461.02989387512207 ; 0.437 ; 0.1339 
461.5304572582245 ; 0.437 ; 0.1339 
462.0310423374176 ; 0.436 ; 0.1329 
462.5316970348358 ; 0.437 ; 0.1339 
463.0323579311371 ; 0.437 ; 0.1339 
463.53299617767334 ; 0.437 ; 0.1339 
464.03362798690796 ; 0.437 ; 0.1339 
464.53419160842896 ; 0.437 ; 0.1339 
465.0347812175751 ; 0.436 ; 0.1339 
465.5354280471802 ; 0.437 ; 0.1339 
466.03606843948364 ; 0.437 ; 0.1339 
466.5367796421051 ; 0.437 ; 0.1339 
467.0374171733856 ; 0.437 ; 0.1339 
467.5381209850311 ; 0.437 ; 0.1339 
468.0387794971466 ; 0.437 ; 0.1339 
468.5394444465637 ; 0.437 ; 0.1339 
469.04009199142456 ; 0.437 ; 0.1339 
469.5407814979553 ; 0.437 ; 0.1339 
470.04133796691895 ; 0.437 ; 0.1339 
470.5420300960541 ; 0.437 ; 0.1339 
471.042667388916 ; 0.4379 ; 0.1339 
471.54324984550476 ; 0.437 ; 0.1339 
472.0438883304596 ; 0.4379 ; 0.1339 
472.54445600509644 ; 0.4379 ; 0.1339 
473.045019865036 ; 0.4379 ; 0.1339 
473.54568123817444 ; 0.437 ; 0.1339 
474.04634642601013 ; 0.437 ; 0.1359 
474.5469899177551 ; 0.437 ; 0.1339 
475.0476472377777 ; 0.4379 ; 0.1349 
475.5482728481293 ; 0.437 ; 0.1349 
476.0489385128021 ; 0.437 ; 0.1349 
476.5495047569275 ; 0.4379 ; 0.1349 
477.05015301704407 ; 0.437 ; 0.1349 
477.5507318973541 ; 0.4379 ; 0.1349 
478.05159401893616 ; 0.437 ; 0.1349 
478.5521492958069 ; 0.4379 ; 0.1349 
479.05283093452454 ; 0.4379 ; 0.1339 
479.5533061027527 ; 0.4379 ; 0.1349 
480.053994178772 ; 0.4379 ; 0.1339 
480.5546340942383 ; 0.4379 ; 0.1349 
481.05532145500183 ; 0.4379 ; 0.1349 
481.5559811592102 ; 0.4389 ; 0.1349 
482.05659079551697 ; 0.4379 ; 0.1349 
482.55715894699097 ; 0.4379 ; 0.1349 
483.0573320388794 ; 0.4379 ; 0.1349 
483.55790543556213 ; 0.4379 ; 0.1359 
484.0584683418274 ; 0.4389 ; 0.1349 
484.55899810791016 ; 0.4379 ; 0.1349 
485.05915546417236 ; 0.4389 ; 0.1349 
485.5597198009491 ; 0.4379 ; 0.1359 
486.06037998199463 ; 0.4379 ; 0.1349 
486.5610194206238 ; 0.4389 ; 0.1349 
487.0614798069 ; 0.4389 ; 0.1349 
487.56211590766907 ; 0.4389 ; 0.1349 
488.0627703666687 ; 0.4389 ; 0.1349 
488.56331968307495 ; 0.4389 ; 0.1349 
489.0639750957489 ; 0.4389 ; 0.1359 
489.5646278858185 ; 0.4389 ; 0.1359 
490.06525897979736 ; 0.4389 ; 0.1349 
490.5659248828888 ; 0.4389 ; 0.1349 
491.0665822029114 ; 0.4389 ; 0.1369 
491.5672333240509 ; 0.4389 ; 0.1359 
492.0677897930145 ; 0.4389 ; 0.1359 
492.56819558143616 ; 0.4399 ; 0.1359 
493.06885147094727 ; 0.4389 ; 0.1359 
493.56951093673706 ; 0.4399 ; 0.1359 
494.0700623989105 ; 0.4389 ; 0.1359 
494.57059621810913 ; 0.4399 ; 0.1359 
495.07125210762024 ; 0.4399 ; 0.1359 
495.5719666481018 ; 0.4399 ; 0.1369 
496.0726444721222 ; 0.4399 ; 0.1369 
496.57322120666504 ; 0.4399 ; 0.1359 
497.07379055023193 ; 0.4399 ; 0.1369 
497.57434606552124 ; 0.4399 ; 0.1369 
498.07498693466187 ; 0.4399 ; 0.1359 
498.57561206817627 ; 0.4409 ; 0.1369 
499.0761778354645 ; 0.4399 ; 0.1359 
499.57683753967285 ; 0.4399 ; 0.1369 
500.0774791240692 ; 0.4399 ; 0.1369 
500.57804322242737 ; 0.4399 ; 0.1369 
501.0786700248718 ; 0.4399 ; 0.1369 
501.5793023109436 ; 0.4409 ; 0.1369 
502.0799434185028 ; 0.4409 ; 0.1378 
502.5805757045746 ; 0.4409 ; 0.1378 
503.0812246799469 ; 0.4409 ; 0.1369 
503.58148860931396 ; 0.4409 ; 0.1369 
504.0820565223694 ; 0.4409 ; 0.1369 
504.5826199054718 ; 0.4409 ; 0.1369 
505.0832667350769 ; 0.4409 ; 0.1369 
505.5838978290558 ; 0.4418 ; 0.1378 
506.08457469940186 ; 0.4409 ; 0.1378 
506.58521723747253 ; 0.4409 ; 0.1378 
507.08585476875305 ; 0.4418 ; 0.1378 
507.58642053604126 ; 0.4418 ; 0.1378 
508.0871000289917 ; 0.4418 ; 0.1378 
508.58766078948975 ; 0.4418 ; 0.1388 
509.08821654319763 ; 0.4418 ; 0.1378 
509.58887815475464 ; 0.4418 ; 0.1378 
510.0894386768341 ; 0.4418 ; 0.1378 
510.5900139808655 ; 0.4418 ; 0.1378 
511.0906591415405 ; 0.4418 ; 0.1388 
511.5913083553314 ; 0.4418 ; 0.1388 
512.0919511318207 ; 0.4428 ; 0.1378 
512.5925834178925 ; 0.4428 ; 0.1388 
513.0931582450867 ; 0.4428 ; 0.1388 
513.5933244228363 ; 0.4428 ; 0.1388 
514.0938973426819 ; 0.4428 ; 0.1388 
514.5945198535919 ; 0.4428 ; 0.1388 
515.0950930118561 ; 0.4428 ; 0.1398 
515.5952453613281 ; 0.4428 ; 0.1388 
516.0958962440491 ; 0.4428 ; 0.1388 
516.5964534282684 ; 0.4438 ; 0.1398 
517.0970883369446 ; 0.4438 ; 0.1388 
517.5976526737213 ; 0.4438 ; 0.1388 
518.098334312439 ; 0.4438 ; 0.1388 
518.5988867282867 ; 0.4438 ; 0.1398 
519.0996658802032 ; 0.4438 ; 0.1398 
519.6003170013428 ; 0.4438 ; 0.1398 
520.1009516716003 ; 0.4438 ; 0.1398 
520.6014461517334 ; 0.4438 ; 0.1398 
521.1020956039429 ; 0.4448 ; 0.1408 
521.6027729511261 ; 0.4448 ; 0.1398 
522.1033506393433 ; 0.4448 ; 0.1408 
522.6040344238281 ; 0.4448 ; 0.1408 
523.1047086715698 ; 0.4448 ; 0.1408 
523.6052505970001 ; 0.4448 ; 0.1408 
524.1059403419495 ; 0.4448 ; 0.1408 
524.6065866947174 ; 0.4448 ; 0.1408 
525.1072473526001 ; 0.4457 ; 0.1408 
525.6079008579254 ; 0.4448 ; 0.1408 
526.108571767807 ; 0.4457 ; 0.1408 
526.609222650528 ; 0.4457 ; 0.1417 
527.1099035739899 ; 0.4457 ; 0.1417 
527.61052775383 ; 0.4457 ; 0.1417 
528.1110756397247 ; 0.4467 ; 0.1417 
528.6116914749146 ; 0.4457 ; 0.1417 
529.1123447418213 ; 0.4457 ; 0.1408 
529.6128869056702 ; 0.4467 ; 0.1417 
530.1132438182831 ; 0.4467 ; 0.1417 
530.6137878894806 ; 0.4467 ; 0.1417 
531.1143684387207 ; 0.4467 ; 0.1417 
531.6149232387543 ; 0.4477 ; 0.1417 
532.1156582832336 ; 0.4467 ; 0.1427 
532.6163463592529 ; 0.4467 ; 0.1427 
533.1170327663422 ; 0.4477 ; 0.1427 
533.617353439331 ; 0.4467 ; 0.1427 
534.1179163455963 ; 0.4477 ; 0.1427 
534.6184725761414 ; 0.4477 ; 0.1427 
535.1190161705017 ; 0.4477 ; 0.1427 
535.6196587085724 ; 0.4477 ; 0.1437 
536.120347738266 ; 0.4477 ; 0.1427 
536.6210172176361 ; 0.4477 ; 0.1427 
537.121335029602 ; 0.4487 ; 0.1437 
537.6219108104706 ; 0.4487 ; 0.1437 
538.1225714683533 ; 0.4487 ; 0.1437 
538.6232099533081 ; 0.4487 ; 0.1437 
539.1237721443176 ; 0.4487 ; 0.1447 
539.6239037513733 ; 0.4487 ; 0.1437 
540.12455534935 ; 0.4487 ; 0.1447 
540.625257730484 ; 0.4487 ; 0.1437 
541.1259250640869 ; 0.4497 ; 0.1447 
541.6264009475708 ; 0.4506 ; 0.1447 
542.1270706653595 ; 0.4497 ; 0.1447 
542.6277103424072 ; 0.4506 ; 0.1457 
543.1283779144287 ; 0.4497 ; 0.1447 
543.6290612220764 ; 0.4497 ; 0.1457 
544.1296098232269 ; 0.4506 ; 0.1457 
544.6303133964539 ; 0.4506 ; 0.1457 
545.1309461593628 ; 0.4506 ; 0.1457 
545.6315999031067 ; 0.4506 ; 0.1457 
546.1322515010834 ; 0.4516 ; 0.1457 
546.6329271793365 ; 0.4506 ; 0.1457 
547.1335411071777 ; 0.4516 ; 0.1466 
547.6339945793152 ; 0.4516 ; 0.1466 
548.1346781253815 ; 0.4516 ; 0.1466 
548.6352257728577 ; 0.4526 ; 0.1466 
549.1359539031982 ; 0.4516 ; 0.1476 
549.6366128921509 ; 0.4526 ; 0.1466 
550.1372661590576 ; 0.4516 ; 0.1466 
550.6379029750824 ; 0.4536 ; 0.1476 
551.138578414917 ; 0.4526 ; 0.1476 
551.6392405033112 ; 0.4526 ; 0.1486 
552.1398956775665 ; 0.4526 ; 0.1486 
552.6405575275421 ; 0.4526 ; 0.1476 
553.1412329673767 ; 0.4536 ; 0.1486 
553.6418783664703 ; 0.4536 ; 0.1476 
554.1425223350525 ; 0.4536 ; 0.1486 
554.6431579589844 ; 0.4545 ; 0.1486 
555.1437227725983 ; 0.4536 ; 0.1486 
555.6442606449127 ; 0.4545 ; 0.1496 
556.1449041366577 ; 0.4545 ; 0.1486 
556.645355463028 ; 0.4545 ; 0.1486 
557.1459209918976 ; 0.4545 ; 0.1496 
557.6464610099792 ; 0.4545 ; 0.1496 
558.1470882892609 ; 0.4545 ; 0.1496 
558.6476471424103 ; 0.4555 ; 0.1505 
559.1481862068176 ; 0.4555 ; 0.1505 
559.648729801178 ; 0.4565 ; 0.1505 
560.1493589878082 ; 0.4565 ; 0.1505 
560.6499328613281 ; 0.4565 ; 0.1505 
561.1505136489868 ; 0.4565 ; 0.1505 
561.6510660648346 ; 0.4565 ; 0.1515 
562.1516237258911 ; 0.4575 ; 0.1515 
562.6521837711334 ; 0.4575 ; 0.1515 
563.1528031826019 ; 0.4575 ; 0.1525 
563.6533288955688 ; 0.4575 ; 0.1525 
564.1538989543915 ; 0.4585 ; 0.1525 
564.6544606685638 ; 0.4585 ; 0.1525 
565.1550195217133 ; 0.4594 ; 0.1535 
565.6556904315948 ; 0.4594 ; 0.1535 
566.1563155651093 ; 0.4594 ; 0.1535 
566.656941652298 ; 0.4604 ; 0.1544 
567.1573526859283 ; 0.4604 ; 0.1544 
567.6578900814056 ; 0.4614 ; 0.1554 
568.1585123538971 ; 0.4614 ; 0.1554 
568.6590487957001 ; 0.4624 ; 0.1564 
569.1596949100494 ; 0.4633 ; 0.1574 
569.6603281497955 ; 0.4633 ; 0.1584 
570.1610329151154 ; 0.4643 ; 0.1584 
570.6616652011871 ; 0.4653 ; 0.1593 
571.1623151302338 ; 0.4653 ; 0.1603 
571.6630594730377 ; 0.4663 ; 0.1603 
572.1636950969696 ; 0.4682 ; 0.1613 
