Temps[s] ; Tension Generateur[V] ; Courant[A] 
161.18951654434204 ; 0.0665 ; 0.0 
161.68990778923035 ; 0.0665 ; 0.0 
162.19055104255676 ; 0.0665 ; 0.0 
162.6912248134613 ; 0.0665 ; 0.0 
163.19178867340088 ; 0.0665 ; 0.0 
163.6923487186432 ; 0.0665 ; 0.0 
164.19304013252258 ; 0.0665 ; 0.0 
164.69369673728943 ; 0.0665 ; 0.0 
165.1940097808838 ; 0.0665 ; 0.0 
165.69466710090637 ; 0.0665 ; 0.0 
166.19530272483826 ; 0.0674 ; 0.0 
166.69593405723572 ; 0.0665 ; 0.0 
167.1966290473938 ; 0.0674 ; 0.0 
167.69718432426453 ; 0.0674 ; 0.0 
168.1978199481964 ; 0.0674 ; 0.0 
168.6984782218933 ; 0.0674 ; 0.0 
169.1990442276001 ; 0.0674 ; 0.0 
169.69959449768066 ; 0.0674 ; 0.0 
170.20024180412292 ; 0.0674 ; 0.0 
170.70048570632935 ; 0.0684 ; 0.0 
171.2011218070984 ; 0.0674 ; 0.0 
171.70167422294617 ; 0.0674 ; 0.0 
172.20230293273926 ; 0.0684 ; 0.0 
172.70311760902405 ; 0.0684 ; 0.0 
173.20376014709473 ; 0.0684 ; 0.0 
173.70440435409546 ; 0.0684 ; 0.0 
174.20505952835083 ; 0.0684 ; 0.0 
174.70570039749146 ; 0.0684 ; 0.0 
175.2059817314148 ; 0.0684 ; 0.0 
175.70655059814453 ; 0.0684 ; 0.0 
176.2072319984436 ; 0.0684 ; 0.0 
176.7078046798706 ; 0.0694 ; 0.0 
177.20848965644836 ; 0.0694 ; 0.0 
177.70904779434204 ; 0.0694 ; 0.0 
178.20961904525757 ; 0.0694 ; 0.0 
178.7101731300354 ; 0.0694 ; 0.0 
179.21073460578918 ; 0.0694 ; 0.0 
179.71128869056702 ; 0.0694 ; 0.0 
180.2119381427765 ; 0.0694 ; 0.0 
180.7126145362854 ; 0.0694 ; 0.0 
181.21329617500305 ; 0.0694 ; 0.0 
181.71409487724304 ; 0.0704 ; 0.0 
182.21465635299683 ; 0.0694 ; 0.0 
182.71532320976257 ; 0.0704 ; 0.0 
183.21595811843872 ; 0.0694 ; 0.0 
183.7166085243225 ; 0.0704 ; 0.0 
184.2172999382019 ; 0.0694 ; 0.0 
184.71793413162231 ; 0.0704 ; 0.0 
185.21858716011047 ; 0.0704 ; 0.0 
185.71924924850464 ; 0.0704 ; 0.0 
186.21990156173706 ; 0.0714 ; 0.0 
186.72054028511047 ; 0.0704 ; 0.0 
187.22118401527405 ; 0.0704 ; 0.0 
187.7219455242157 ; 0.0704 ; 0.0 
188.2225203514099 ; 0.0714 ; 0.0 
188.72316193580627 ; 0.0704 ; 0.0 
189.22382473945618 ; 0.0714 ; 0.0 
189.72447896003723 ; 0.0714 ; 0.0 
190.22504210472107 ; 0.0714 ; 0.0 
190.72560358047485 ; 0.0714 ; 0.0 
191.22628498077393 ; 0.0714 ; 0.0 
191.72688055038452 ; 0.0723 ; 0.0 
192.22753262519836 ; 0.0723 ; 0.0 
192.72808146476746 ; 0.0714 ; 0.0 
193.22879266738892 ; 0.0714 ; 0.0 
193.72941851615906 ; 0.0723 ; 0.0 
194.23000478744507 ; 0.0723 ; 0.0 
194.73056769371033 ; 0.0714 ; 0.0 
195.23121452331543 ; 0.0733 ; 0.0 
195.73184823989868 ; 0.0723 ; 0.0 
196.23252296447754 ; 0.0723 ; 0.0 
196.7331874370575 ; 0.0723 ; 0.0 
197.2338571548462 ; 0.0733 ; 0.0 
197.73450875282288 ; 0.0723 ; 0.0 
198.2351906299591 ; 0.0723 ; 0.0 
198.7357475757599 ; 0.0723 ; 0.0 
199.23632335662842 ; 0.0723 ; 0.0 
199.7369589805603 ; 0.0733 ; 0.0 
200.23763632774353 ; 0.0743 ; 0.0 
200.73821926116943 ; 0.0733 ; 0.0 
201.23877716064453 ; 0.0733 ; 0.0 
201.7394196987152 ; 0.0733 ; 0.0 
202.24008083343506 ; 0.0733 ; 0.0 
202.7408049106598 ; 0.0733 ; 0.0 
203.24147129058838 ; 0.0743 ; 0.0 
203.74192905426025 ; 0.0743 ; 0.0 
204.24248480796814 ; 0.0743 ; 0.0 
204.7430431842804 ; 0.0743 ; 0.0 
205.24360060691833 ; 0.0743 ; 0.0 
205.74425148963928 ; 0.0743 ; 0.0 
206.24488496780396 ; 0.0743 ; 0.0 
206.74551105499268 ; 0.0743 ; 0.0 
207.24608254432678 ; 0.0743 ; 0.0 
207.74677300453186 ; 0.0743 ; 0.0 
208.24740934371948 ; 0.0753 ; 0.0 
208.74804043769836 ; 0.0743 ; 0.0 
209.2486834526062 ; 0.0753 ; 0.0 
209.74938464164734 ; 0.0753 ; 0.0 
210.250018119812 ; 0.0762 ; 0.0 
210.75009155273438 ; 0.0753 ; 0.0 
211.2506549358368 ; 0.0753 ; 0.0 
211.75133156776428 ; 0.0753 ; 0.0 
212.25199389457703 ; 0.0753 ; 0.0 
212.75265979766846 ; 0.0753 ; 0.0 
213.25334310531616 ; 0.0753 ; 0.0 
213.75398659706116 ; 0.0753 ; 0.0 
214.2546248435974 ; 0.0762 ; 0.0 
214.75539827346802 ; 0.0753 ; 0.0 
215.256085395813 ; 0.0753 ; 0.0 
215.75673747062683 ; 0.0753 ; 0.0 
216.25737714767456 ; 0.0762 ; 0.0 
216.75788593292236 ; 0.0762 ; 0.0 
217.25800943374634 ; 0.0762 ; 0.0 
217.75858354568481 ; 0.0772 ; 0.0 
218.25914239883423 ; 0.0762 ; 0.0 
218.75979948043823 ; 0.0762 ; 0.0 
219.26055932044983 ; 0.0762 ; 0.0 
219.7612340450287 ; 0.0762 ; 0.0 
220.26189470291138 ; 0.0762 ; 0.0 
220.7620644569397 ; 0.0772 ; 0.0 
221.2627456188202 ; 0.0772 ; 0.0 
221.76346850395203 ; 0.0772 ; 0.0 
222.26412677764893 ; 0.0772 ; 0.0 
222.76479816436768 ; 0.0772 ; 0.0 
223.26544165611267 ; 0.0772 ; 0.0 
223.76608562469482 ; 0.0772 ; 0.0 
224.2667202949524 ; 0.0772 ; 0.0 
224.76727843284607 ; 0.0772 ; 0.0 
225.26795434951782 ; 0.0772 ; 0.0 
225.7685191631317 ; 0.0772 ; 0.0 
226.26919269561768 ; 0.0772 ; 0.0 
226.76980996131897 ; 0.0772 ; 0.0 
227.2704792022705 ; 0.0772 ; 0.0 
227.77103924751282 ; 0.0772 ; 0.0 
228.27168536186218 ; 0.0772 ; 0.0 
228.77233934402466 ; 0.0782 ; 0.0 
